created_at,content_clean,vader_compound,vader_pos,vader_neg,sentiment,theme,replies_count,reblogs_count,favourites_count
2026-01-17 03:29:15.796,Even Fake News CNN is praising the DROP in Mortgage Interest Rates!,0.2165,0.328,0.286,positive,macro,1114,5261,23174
2026-01-17 16:19:14.858,"We have subsidized Denmark, and all of the Countries of the European Union, and others, for many years by not charging them Tariffs, or any other forms of remuneration. Now, after Centuries, it is time for Denmark to give back — World Peace is at stake! China and Russia want Greenland, and there is not a thing that Denmark can do about it. They currently have two dogsleds as protection, one added recently. Only the United States of America, under PRESIDENT DONALD J. TRUMP, can play in this game, and very successfully, at that! Nobody will touch this sacred piece of Land, especially since the National Security of the United States, and the World at large, is at stake. On top of everything else, Denmark, Norway, Sweden, France, Germany, The United Kingdom, The Netherlands, and Finland have journeyed to Greenland, for purposes unknown. This is a very dangerous situation for the Safety, Security, and Survival of our Planet. These Countries, who are playing this very dangerous game, have put a level of risk in play that is not tenable or sustainable. Therefore, it is imperative that, in order to protect Global Peace and Security, strong measures be taken so that this potentially perilous situation end quickly, and without question. Starting on February 1st, 2026, all of the above mentioned Countries (Denmark, Norway, Sweden, France, Germany, The United Kingdom, The Netherlands, and Finland), will be charged a 10% Tariff on any and all goods sent to the United States of America. On June 1st, 2026, the Tariff will be increased to 25%. This Tariff will be due and payable until such time as a Deal is reached for the Complete and Total purchase of Greenland. The United States has been trying to do this transaction for over 150 years. Many Presidents have tried, and for good reason, but Denmark has always refused. Now, because of The Golden Dome, and Modern Day Weapons Systems, both Offensive and Defensive, the need to ACQUIRE is especially important. Hundreds of Billions of Dollars are currently being spent on Security Programs having to do with ""The Dome,"" including for the possible protection of Canada, and this very brilliant, but highly complex system can only work at its maximum potential and efficiency, because of angles, metes, and bounds, if this Land is included in it. The United States of America is immediately open to negotiation with Denmark and/or any of these Countries that have put so much at risk, despite all that we have done for them, including maximum protection, over so many decades. Thank you for your attention to this matter!DONALD J. TRUMPPRESIDENT OF THE UNITED STATES OF AMERICA",0.989,0.141,0.043,positive,tariff,10849,16038,60196
2026-01-18 11:25:26.122,"RT @realDonaldTrumpWe have subsidized Denmark, and all of the Countries of the European Union, and others, for many years by not charging them Tariffs, or any other forms of remuneration. Now, after Centuries, it is time for Denmark to give back — World Peace is at stake! China and Russia want Greenland, and there is not a thing that Denmark can do about it. They currently have two dogsleds as protection, one added recently. Only the United States of America, under PRESIDENT DONALD J. TRUMP, can play in this game, and very successfully, at that! Nobody will touch this sacred piece of Land, especially since the National Security of the United States, and the World at large, is at stake. On top of everything else, Denmark, Norway, Sweden, France, Germany, The United Kingdom, The Netherlands, and Finland have journeyed to Greenland, for purposes unknown. This is a very dangerous situation for the Safety, Security, and Survival of our Planet. These Countries, who are playing this very dangerous game, have put a level of risk in play that is not tenable or sustainable. Therefore, it is imperative that, in order to protect Global Peace and Security, strong measures be taken so that this potentially perilous situation end quickly, and without question. Starting on February 1st, 2026, all of the above mentioned Countries (Denmark, Norway, Sweden, France, Germany, The United Kingdom, The Netherlands, and Finland), will be charged a 10% Tariff on any and all goods sent to the United States of America. On June 1st, 2026, the Tariff will be increased to 25%. This Tariff will be due and payable until such time as a Deal is reached for the Complete and Total purchase of Greenland. The United States has been trying to do this transaction for over 150 years. Many Presidents have tried, and for good reason, but Denmark has always refused. Now, because of The Golden Dome, and Modern Day Weapons Systems, both Offensive and Defensive, the need to ACQUIRE is especially important. Hundreds of Billions of Dollars are currently being spent on Security Programs having to do with ""The Dome,"" including for the possible protection of Canada, and this very brilliant, but highly complex system can only work at its maximum potential and efficiency, because of angles, metes, and bounds, if this Land is included in it. The United States of America is immediately open to negotiation with Denmark and/or any of these Countries that have put so much at risk, despite all that we have done for them, including maximum protection, over so many decades. Thank you for your attention to this matter!DONALD J. TRUMPPRESIDENT OF THE UNITED STATES OF AMERICA",0.989,0.141,0.042,positive,tariff,0,0,1
2026-01-21 19:27:36.247,"Based upon a very productive meeting that I have had with the Secretary General of NATO, Mark Rutte, we have formed the framework of a future deal with respect to Greenland and, in fact, the entire Arctic Region. This solution, if consummated, will be a great one for the United States of America, and all NATO Nations. Based upon this understanding, I will not be imposing the Tariffs that were scheduled to go into effect on February 1st. Additional discussions are being held concerning The Golden Dome as it pertains to Greenland. Further information will be made available as discussions progress. Vice President JD Vance, Secretary of State Marco Rubio, Special Envoy Steve Witkoff, and various others, as needed, will be responsible for the negotiations — They will report directly to me. Thank you for your attention to this matter!DONALD J. TRUMPPRESIDENT OF THE UNITED STATES OF AMERICA",0.9777,0.169,0.0,positive,tariff,7221,13492,58253
2026-01-22 23:05:11.174,"The people who brought the Tariff Litigation against our Country, now in the United States Supreme Court, are strongly China oriented, and very upset by the fact that the United States is doing so well — GIANT GROWTH AND INVESTMENT, ALMOST NO INFLATION! These people, in some cases Americans, should be ashamed of themselves. MAKE AMERICA GREAT AGAIN!",0.9123,0.282,0.138,positive,tariff,1255,4331,15726
2026-01-23 01:10:40.923,"Mortgage Rates just hit a Three Year Low despite Jerome ""Too Late"" Powell, and his never ending quest to keep Interest Rates high (against ""TRUMP!""). It just shows that he has been wrong all along, because the Market is overtaking his obstinance. The Fed has been hurt and discredited during Too Late's reign!",-0.8436,0.048,0.192,negative,macro,523,2481,9882
2026-01-23 07:25:23.104,"RT @realDonaldTrumpThe people who brought the Tariff Litigation against our Country, now in the United States Supreme Court, are strongly China oriented, and very upset by the fact that the United States is doing so well — GIANT GROWTH AND INVESTMENT, ALMOST NO INFLATION! These people, in some cases Americans, should be ashamed of themselves. MAKE AMERICA GREAT AGAIN!",0.9123,0.278,0.136,positive,tariff,0,0,0
2026-01-23 07:25:40.603,"RT @realDonaldTrumpMortgage Rates just hit a Three Year Low despite Jerome ""Too Late"" Powell, and his never ending quest to keep Interest Rates high (against ""TRUMP!""). It just shows that he has been wrong all along, because the Market is overtaking his obstinance. The Fed has been hurt and discredited during Too Late's reign!",-0.8436,0.047,0.189,negative,macro,0,0,0
2026-01-24 13:57:47.686,"If Governor Carney thinks he is going to make Canada a ""Drop Off Port"" for China to send goods and products into the United States, he is sorely mistaken. China will eat Canada alive, completely devour it, including the destruction of their businesses, social fabric, and general way of life. If Canada makes a  deal with China, it will immediately be hit with a 100% Tariff against all Canadian goods and products coming into the U.S.A. Thank you for your attention to this matter!President DJThttps://justthenews.com/government/diplomacy/deal-devil-canada-tries-trade-us-partnership-chinese-business/",-0.1759,0.083,0.09,negative,tariff,6205,11661,44321
2026-01-26 21:57:09.740,"Our Trade Deals are very important to America. In each of these Deals, we have acted swiftly to reduce our TARIFFS in line with the Transaction agreed to. We, of course, expect our Trading Partners to do the same.  South Korea's Legislature is not living up to its Deal with the United States. President Lee and I reached a Great Deal for both Countries on July 30, 2025, and we reaffirmed these terms while I was in Korea on October 29, 2025. Why hasn't the Korean Legislature approved it? Because the Korean Legislature hasn't enacted our Historic Trade Agreement, which is their prerogative, I am hereby increasing South Korean TARIFFS on Autos, Lumber, Pharma, and all other Reciprocal TARIFFS, from 15% to 25%. Thank you for your attention to this matter! DONALD J. TRUMPPRESIDENT OF THE UNITED STATES OF AMERICA",0.9754,0.179,0.0,positive,tariff,2391,8546,39040
2026-01-29 12:54:29.234,"Jerome ""Too Late"" Powell again refused to cut interest rates, even though he has absolutely no reason to keep them so high. He is hurting our Country, and its National Security. We should have a substantially lower rate now that even this moron admits inflation is no longer a problem or threat. He is costing America Hundreds of Billions of Dollar a year in totally unnecessary and uncalled for INTEREST EXPENSE. Because of the vast amounts of money flowing into our Country because of Tariffs, we should be paying the LOWEST INTEREST RATE OF ANY COUNTRY IN THE WORLD. Most of these countries are low interest rate paying cash machines, thought of as elegant, solid, and prime, only because the U.S.A. allows them to be. The Tariffs being charged to them, while bringing in $BILLIONS to us, still allows most of them to have a significant trade surplus, though much smaller, with our beautiful, formerly abused Country. In other words, I have been very nice, kind, and gentle to countries all over the World. With a mere flip of the pen, $BILLIONS more would come into the U.S.A., and these countries would have to go back to making money the old fashioned way, not on the back of America. I hope they all appreciate, although many don't, what our great Country has done for them. The Fed should substantially lower interest rates, NOW! Tariffs have made America strong and powerful again, far stronger and more powerful than any other Nation. Commensurate with this strength, both financial and otherwise, WE SHOULD BE PAYING LOWER INTEREST RATES THAN ANY OTHER COUNTRY IN THE WORLD! Thank you for your attention to this matter. President DONALD J. TRUMP",0.9803,0.197,0.121,positive,macro,3920,8387,30241
2026-01-29 23:29:25.548,"Based on the fact that Canada has wrongfully, illegally, and steadfastly refused to certify the Gulfstream 500, 600, 700, and 800 Jets, one of the greatest, most technologically advanced airplanes ever made, we are hereby decertifying their Bombardier Global Expresses, and all Aircraft made in Canada, until such time as Gulfstream, a Great American Company, is fully certified, as it should have been many years ago. Further, Canada is effectively prohibiting the sale of Gulfstream products in Canada through this very same certification process. If, for any reason, this situation is not immediately corrected, I am going to charge Canada a 50% Tariff on any and all Aircraft sold into the United States of America. Thank you for your attention to this matter!DONALD J. TRUMPPRESIDENT OF THE UNITED STATES OF AMERICA",0.9657,0.153,0.015,positive,tariff,4489,11242,49088
2026-01-30 11:48:54.770,"I am pleased to announce that I am nominating Kevin Warsh to be the CHAIRMAN OF THE BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM. Kevin currently serves as the Shepard Family Distinguished Visiting Fellow in Economics at the Hoover Institution, and Lecturer at the Stanford Graduate School of Business. He is a Partner of Stanley Druckenmiller at Duquesne Family Office LLC. Kevin received his A.B. from Stanford University, and J.D. from Harvard Law School. He has conducted extensive research in the field of Economics and Finance. Kevin issued an Independent Report to the Bank of England proposing reforms in the conduct of Monetary Policy in the United Kingdom. Parliament adopted the Report's recommendations. Kevin Warsh became the youngest Fed Governor, ever, at 35, and served as a Member of the Board of Governors of the Federal Reserve System from 2006 until 2011, as the Federal Reserve's Representative to the Group of Twenty (G-20), and as the Board's Emissary to the Emerging and Advanced Economies in Asia. In addition, he was Administrative Governor, managing and overseeing the Board's operations, personnel, and financial performance. Prior to his appointment to the Board, from 2002 until 2006, Kevin served as Special Assistant to the President for Economic Policy, and Executive Secretary of the White House National Economic Council. Previously, Kevin was a member of the Mergers & Acquisitions Department at Morgan Stanley & Co., in New York, serving as Vice President and Executive Director. I have known Kevin for a long period of time, and have no doubt that he will go down as one of the GREAT Fed Chairmen, maybe the best. On top of everything else, he is ""central casting,"" and he will never let you down. Congratulations Kevin! PRESIDENT DONALD J. TRUMP",0.9789,0.089,0.0,positive,macro,2783,7426,29444
2026-02-01 14:13:58.529,"US steel production exceeds Japan's for first time in 26 years: Trump tariffs, AI data center construction boom lifted industry in 2025: https://asia.nikkei.com/business/materials/us-steel-production-exceeds-japan-s-for-first-time-in-26-years/",0.0,0.0,0.0,neutral,tariff,813,3604,13823
2026-02-01 18:51:19.248,"RT @realDonaldTrumpIt is my Great Honor to endorse America First Patriot Tracey Powell, a fantastic Candidate for Indiana's 21st State Senate District (which I won by 24 points!). Tracey is running against a pathetic RINO incumbent named Jim Buck, who, for whatever reason, voted against Redistricting in Indiana, which puts the United States Congress in jeopardy. Buck and his RINO friends made Indiana, a State I love and have been very good to, the only State in the Country that essentially said they don't care if Democrats steal Republican House seats to take over the United States Congress. We could have easily picked up two seats in Indiana, helping Democrat seat theft in Blue States, but instead, Buck, an America Last politician, would rather give away our Majority in the House of Representatives, thereby putting our Country in a very dangerous position that could cost us some of the magnificent gains that we have made over the last year, since I assumed the Office of President. Tracey Powell, on the other hand, is a successful Businessman, Chiropractor, Farmer, and Highly Respected Tipton County Commissioner, who has dedicated his life to serving his Community. As your next State Senator, Tracey will fight tirelessly to Protect ""Hoosier"" Values, Grow the Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion our Amazing Farmers and Agriculture, Unleash American Energy DOMINANCE, Keep our Border SECURE, Ensure LAW AND ORDER, Support our Military, Veterans, and Law Enforcement, Advance Election Integrity, Defend our always under siege Second Amendment.  Tracey Powell has my Complete and Total Endorsement to be the next State Senator from Indiana's 21st Senate District. Unlike incumbent Jim Buck, a ""RINO"" who failed the wonderful people of Indiana so badly, TRACEY POWELL IS A WINNER WHO WILL NOT LET YOU DOWN!",0.9975,0.27,0.071,positive,macro,0,0,0
2026-02-02 16:58:20.088,"It was an Honor to speak with Prime Minister Modi, of India, this morning. He is one of my greatest friends and, a Powerful and Respected Leader of his Country. We spoke about many things, including Trade, and ending the War with Russia and Ukraine. He agreed to stop buying Russian Oil, and to buy much more from the United States and, potentially, Venezuela. This will help END THE WAR in Ukraine, which is taking place right now, with thousands of people dying each and every week! Out of friendship and respect for Prime Minister Modi and, as per his request, effective immediately, we agreed to a Trade Deal between the United States and India, whereby the United States will charge a reduced Reciprocal Tariff, lowering it from 25% to 18%. They will likewise move forward to reduce their Tariffs and Non Tariff Barriers against the United States, to ZERO. The Prime Minister also committed to ""BUY AMERICAN,"" at a much higher level, in addition to over $500 BILLION DOLLARS of U.S. Energy, Technology, Agricultural, Coal, and many other products. Our amazing relationship with India will be even stronger going forward. Prime Minister Modi and I are two people that GET THINGS DONE, something that cannot be said for most. Thank you for your attention to this matter! PRESIDENT DONALD J. TRUMP",0.9913,0.219,0.047,positive,tariff,1485,5527,24709
2026-02-05 17:42:58.245,"The Great Country of Japan is having a very important Legislative Election on Sunday, February 8, 2026. The results of this Election are very important to the future of Japan. The Prime Minister, Sanae Takaichi, has already proven to be a strong, powerful, and wise Leader, and one that truly loves her Country. I look forward to welcoming Prime Minister Takaichi to the White House on March 19th. In my visit to Japan I, and all of my Representatives, were extremely impressed with her. In addition to National Security, the United States and Japan have worked closely together on making a very substantial Trade Deal, one that strongly benefits both Countries. Prime Minister Takaichi is someone who deserves powerful recognition for the job she and her Coalition are doing and, therefore, as President of the United States of America, it is my Honor to give a Complete and Total Endorsement of her, and what her highly respected Coalition is representing. SHE WILL NOT LET THE PEOPLE OF JAPAN DOWN! Good luck on your very important Sunday Vote. PRESIDENT DONALD J. TRUMP",0.9959,0.293,0.0,positive,tariff,373,3042,12463
2026-02-07 01:48:23.794,"Record Stock Market, and National Security, driven by our Great TARIFFS. I am predicting 100,000 on the DOW by the end of my Term. REMEMBER, TRUMP WAS RIGHT ABOUT EVERYTHING! I hope the United States Supreme Court is watching.m",0.9441,0.321,0.0,positive,tariff,1321,5730,25016
2026-02-08 23:35:38.677,"Record Stock Market, and National Security, driven by our Great TARIFFS. I am predicting 100,000 on the DOW by the end of my Term. REMEMBER, TRUMP WAS RIGHT ABOUT EVERYTHING! I hope the United States Supreme Court is watching.",0.9441,0.321,0.0,positive,tariff,1268,5637,26836
2026-02-09 22:43:53.607,"As everyone knows, the Country of Canada has treated the United States very unfairly for decades. Now, things are turning around for the U.S.A., and FAST! But imagine, Canada is building a massive bridge between Ontario and Michigan. They own both the Canada and the United States side and, of course, built it with virtually no U.S. content. President Barack Hussein Obama stupidly gave them a waiver so they could get around the BUY AMERICAN Act, and not use any American products, including our Steel. Now, the Canadian Government expects me, as President of the United States, to PERMIT them to just ""take advantage of America!"" What does the United States of America get — Absolutely NOTHING! Ontario won't even put U.S. spirits, beverages, and other alcoholic products, on their shelves, they are absolutely prohibited from doing so and now, on top of everything else, Prime Minister Carney wants to make a deal with China — which will eat Canada alive. We'll just get the leftovers! I don't think so. The first thing China will do is terminate ALL Ice Hockey being played in Canada, and permanently eliminate The Stanley Cup. The Tariffs Canada charges us for our Dairy products have, for many years, been unacceptable, putting our Farmers at great financial risk. I will not allow this bridge to open until the United States is fully compensated for everything we have given them, and also, importantly, Canada treats the United States with the Fairness and Respect that we deserve. We will start negotiations, IMMEDIATELY. With all that we have given them, we should own, perhaps, at least one half of this asset. The revenues generated because of the U.S. Market will be astronomical. Thank you for your attention to this matter!PRESIDENT DONALD J. TRUMP",0.9886,0.153,0.053,positive,tariff,4741,7432,24686
2026-02-11 14:46:52.525,"Just in: GREAT JOBS NUMBERS, FAR GREATER THAN EXPECTED! The United States of America should be paying MUCH LESS on its Borrowings (BONDS!). We are again the strongest Country in the World, and should therefore be paying the LOWEST INTEREST RATE, by far. This would be an INTEREST COST SAVINGS OF AT LEAST ONE TRILLION DOLLARS PER YEAR - BALANCED BUDGET, PLUS. WOW! The Golden Age of America is upon us!!! President DJT",0.9766,0.283,0.035,positive,macro,2483,5873,23373
2026-02-11 23:16:26.060,"Any Republican, in the House or the Senate, that votes against TARIFFS will seriously suffer the consequences come Election time, and that includes Primaries! Our Trade Deficit has been reduced by 78%, the Dow Jones has just hit 50,000, and the S&P, 7,000, all Numbers that were considered IMPOSSIBLE just one year ago. In addition, TARIFFS have given us Great National Security because the mere mention of the word has Countries agreeing to our strongest wishes. TARIFFS have given us Economic and National Security, and no Republican should be responsible for destroying this privilege. PRESIDENT DONALD J. TRUMP",0.7627,0.177,0.114,positive,tariff,1550,6096,21244
2026-02-11 23:16:50.344,"Canada has taken advantage of the United States on Trade for many years. They are among the worst in the World to deal with, especially as it relates to our Northern Border. TARIFFS make a WIN for us, EASY. Republicans must keep it that way! PRESIDENT DONALD J. TRUMP",0.8465,0.216,0.067,positive,tariff,1361,4911,20293
2026-02-13 22:02:28.528,"We cannot let the Democrats get away with NO VOTER I.D. any longer. These are horrible, disingenuous CHEATERS. They have all sorts of reasons why it shouldn't be passed, and then boldly laugh in the backrooms after their ridiculous presentations. If it weren't such a serious matter, it would be considered a TOTAL JOKE! No Voter I.D. is even crazier, and more ridiculous, than Men playing in Women's Sports, Open Borders, or Transgender for Everyone. Republicans must put this at the top of every speech — It is a CAN'T MISS FOR RE-ELECTION IN THE MIDTERMS, AND BEYOND! Even Democrat Voters agree, 85%, that there should be Voter I.D. It's only the Political ""Leaders,"" Crooked Losers like Schumer and Jeffries, that have no shame, and explain why it's ""racist,"" and every other thing that they can think of. This is an issue that must be fought, and must be fought, NOW! If we can't get it through Congress, there are Legal reasons why this SCAM is not permitted. I will be presenting them shortly, in the form of an Executive Order. I hope the Supreme Court realizes, as they ""painstakingly"" review the very simple topic of Country Saving Tariffs (Those same Tariffs that have been used, by other Countries, against the U.S.A. to drain it of its Treasure and Security — for many years!), and all sorts of other things, that are making our Country Rich, Powerful, and Safe Again, that these Corrupt and Deranged Democrats, if they ever gain power, will not only be adding two States to our roster of 50, with all of the baggage thereto, but will also PACK THE COURT with a total of 21 Supreme Court Justices, THEIR DREAM, which they will submit easily and rapidly when they immediately move to terminate the Filibuster, probably in their first week, or sooner. Our Country will never be the same if they allow these demented and evil people to knowingly, and happily, destroy it. Thank you for your attention to this matter — SAVE AMERICA! PRESIDENT DONALD J. TRUMP",0.97,0.161,0.088,positive,tariff,6705,15500,52736
2026-02-16 17:42:54.543,"RT @realDonaldTrumpWe cannot let the Democrats get away with NO VOTER I.D. any longer. These are horrible, disingenuous CHEATERS. They have all sorts of reasons why it shouldn't be passed, and then boldly laugh in the backrooms after their ridiculous presentations. If it weren't such a serious matter, it would be considered a TOTAL JOKE! No Voter I.D. is even crazier, and more ridiculous, than Men playing in Women's Sports, Open Borders, or Transgender for Everyone. Republicans must put this at the top of every speech — It is a CAN'T MISS FOR RE-ELECTION IN THE MIDTERMS, AND BEYOND! Even Democrat Voters agree, 85%, that there should be Voter I.D. It's only the Political ""Leaders,"" Crooked Losers like Schumer and Jeffries, that have no shame, and explain why it's ""racist,"" and every other thing that they can think of. This is an issue that must be fought, and must be fought, NOW! If we can't get it through Congress, there are Legal reasons why this SCAM is not permitted. I will be presenting them shortly, in the form of an Executive Order. I hope the Supreme Court realizes, as they ""painstakingly"" review the very simple topic of Country Saving Tariffs (Those same Tariffs that have been used, by other Countries, against the U.S.A. to drain it of its Treasure and Security — for many years!), and all sorts of other things, that are making our Country Rich, Powerful, and Safe Again, that these Corrupt and Deranged Democrats, if they ever gain power, will not only be adding two States to our roster of 50, with all of the baggage thereto, but will also PACK THE COURT with a total of 21 Supreme Court Justices, THEIR DREAM, which they will submit easily and rapidly when they immediately move to terminate the Filibuster, probably in their first week, or sooner. Our Country will never be the same if they allow these demented and evil people to knowingly, and happily, destroy it. Thank you for your attention to this matter — SAVE AMERICA! PRESIDENT DONALD J. TRUMP",0.97,0.161,0.088,positive,tariff,0,0,0
2026-02-17 20:21:14.120,"Our MASSIVE Trade Deal with Japan has just launched! Japan is now officially, and financially, moving forward with the FIRST set of Investments under its $550 BILLION Dollar Commitment to invest in the United States of America — part of our Historic Trade Deal to REVITALIZE the American Industrial Base, create HUNDREDS OF THOUSANDS of GREAT American Jobs, and strengthen our National and Economic Security like never before. Today, I am pleased to announce three TREMENDOUS Projects in the Strategic Areas of Oil & Gas in the Great State of Texas, Power Generation in the Great State of Ohio, and Critical Minerals in the Great State of Georgia. The scale of these projects are so large, and could not be done without one very special word, TARIFFS. The Gas Power Plant in Ohio (A State I won THREE TIMES!) will be the largest in History, the LNG Facility in the Gulf of America will drive Exports, and further our Country's Energy DOMINANCE, and our Critical Minerals Facility will end our FOOLISH dependance on Foreign Sources. America is building again. America is producing again. And America is WINNING again. This is a very exciting and HISTORIC time for the United States of America and Japan. Congratulations to all! Thank you for your attention to this matter!PRESIDENT DONALD J. TRUMP",0.9945,0.235,0.037,positive,tariff,746,3884,14489
2026-02-19 00:06:25.512,"THE UNITED STATES TRADE DEFICIT HAS BEEN REDUCED BY 78% BECAUSE OF THE TARIFFS BEING CHARGED TO OTHER COMPANIES AND COUNTRIES. IT WILL GO INTO POSITIVE TERRITORY DURING THIS YEAR, FOR THE FIRST TIME IN MANY DECADES. THANK YOU FOR YOUR ATTENTION TO THIS MATTER!",0.816,0.23,0.102,positive,tariff,2073,7208,27919
2026-02-19 01:27:22.478,"I am pleased to nominate Tony Powell to serve as Judge on the United States District Court for the District of Kansas. Tony currently serves as Kansas' Solicitor General and, previously, distinguished himself as a Judge on the Kansas Court of Appeals, and four term Kansas State Representative, where he served as the Chairman on the Ethics and Elections Committee. Tony received his J.D. from Washburn University School of Law, and B.A. from George Washington University. He is Highly Respected for his extensive appellate and trial experience, and his unwavering commitment to upholding the Rule of Law, and protecting our Constitution. I am confident that Tony will continue to protect the Integrity of our Legal System in his new role. Congratulations Tony!",0.9744,0.186,0.0,positive,macro,310,3027,15319
2026-02-19 23:10:01.497,"Just left Coosa Steel Plant, in Rome, Georgia, which is now working 24 hours around the clock, after it was down to just one hour a year ago. It is like that up and down throughout the Country — Companies are thriving because of TARIFFS. The United States of America has taken in Hundreds of Billions of Dollars, and quadrupled (at least) National Security, all as a result of the Economy Saving TARIFFS!",0.7901,0.102,0.0,positive,tariff,960,4486,18250
2026-02-20 12:50:26.608,"The Democrat Shutdown cost the U.S.A. at least two points in GDP. That's why they are doing it, in mini form, again. No Shutdowns! Also, LOWER INTEREST RATES. ""Two Late"" Powell is the WORST!!! President DJT",-0.8127,0.08,0.238,negative,macro,3497,7150,28038
2026-02-20 18:37:44.901,"To show you how ridiculous the opinion is, the Court said that I'm not allowed to charge even $1 DOLLAR to any Country under IEEPA, I assume to protect other Countries, not the United States which they should be interested in protecting — But I am allowed to cut off any and all Trade or Business with that same Country, even imposing a Foreign Country destroying embargo, and do anything else I want to do to them — How nonsensical is that? They are saying that I have the absolute right to license, but not the right to charge a license fee. What license has ever been issued without the right to charge a fee? But now the Court has given me the unquestioned right to ban all sorts of things from coming into our Country, a much more powerful Right than many people thought we had. Our Country is the ""HOTTEST"" anywhere in the World, but now, I am going in a different direction, which is even stronger than our original choice. As Justice Kavanaugh wrote in his Dissent: ""Although I firmly disagree with the Court's holding today, the decision might not substantially constrain a President's ability to order tariffs going forward. That is because numerous other federal statutes authorize the President to impose tariffs and might justify most (if not all) of the tariffs issued in this case...Those statutes include, for example, the Trade Expansion Act of 1962 (Section 232); the Trade Act of 1974 (Sections 122, 201, and 301); and the Tariff Act of 1930 (Section 338)."" Thank you Justice Kavanaugh! In actuality, while I am sure they did not mean to do so, the Supreme Court's decision today made a President's ability to both regulate Trade, and impose TARIFFS, more powerful and crystal clear, rather than less. There will no longer be any doubt, and the Income coming in, and the protection of our Companies and Country, will actually increase because of this decision. Based on longstanding Law and Hundreds of Victories to the contrary, the Supreme Court did not overrule TARIFFS, they merely overruled a particular use of IEEPA TARIFFS. The ability to block, embargo, restrict, license, or impose any other condition on a Foreign Country's ability to conduct Trade with the United States under IEEPA, has been fully confirmed by this decision. In order to protect our Country, a President can actually charge more TARIFFS than I was charging in the past under the various other TARIFF authorities, which have also been confirmed, and fully allowed. Therefore, effective immediately, all National Security TARIFFS, Section 232 and existing Section 301 TARIFFS, remain in place, and in full force and effect. Today I will sign an Order to impose a 10% GLOBAL TARIFF, under Section 122, over and above our normal TARIFFS already being charged, and we are also initiating several Section 301 and other Investigations to protect our Country from unfair Trading practices. Thank you for your attention to this matter. MAKE AMERICA GREAT AGAIN! PRESIDENT DONALD J. TRUMP",0.9928,0.154,0.085,positive,tariff,2823,8474,30186
2026-02-20 18:38:33.796,"RT: https://truthsocial.com/users/realDonaldTrump/statuses/116104407604484915The Supreme Court's Ruling on TARIFFS is deeply disappointing! I am ashamed of certain Members of the Court for not having the Courage to do what is right for our Country. I would like to thank and congratulate Justices Thomas, Alito, and Kavanaugh for your Strength, Wisdom, and Love of our Country, which is right now very proud of you. When you read the dissenting opinions, there is no way that anyone can argue against them. Foreign Countries that have been ripping us off for years are ecstatic, and dancing in the streets — But they won't be dancing for long! The Democrats on the Court are thrilled, but they will automatically vote ""NO"" against ANYTHING that makes America Strong and Healthy Again. They, also, are a Disgrace to our Nation. Others think they're being ""politically correct,"" which has happened before, far too often, with certain Members of this Court when, in fact, they're just FOOLS and ""LAPDOGS"" for the RINOS and Radical Left Democrats and, not that this should have anything to do with it, very unpatriotic, and disloyal to the Constitution. It is my opinion that the Court has been swayed by Foreign Interests, and a Political Movement that is far smaller than people would think — But obnoxious, ignorant, and loud! This was an important case to me, more as a symbol of Economic and National Security, than anything else. The Good News is that there are methods, practices, Statutes, and other Authorities, as recognized by the entire Court and Congress, that are even stronger than the IEEPA TARIFFS, available to me as President of the United States of America and, in actuality, I was very modest in my ""ask"" of other Countries and Businesses because I wanted to do nothing that could sway the decision that has been rendered by the Court. I have very effectively utilized TARIFFS over the past year to, MAKE AMERICA GREAT AGAIN. Our Stock Market has just recently broken the 50,000 mark on the DOW and, simultaneously, 7,000 on the S&P, two numbers that everybody thought, upon our Landslide Election Victory, could not be attained until the very end of my Administration — Four years! TARIFFS have, likewise, been used to end five of the eight Wars that I settled, have given us Great National Security and, together with our Strong Border, reduced Fentanyl coming into our Country by 30%, when I use them as a penalty against Countries illegally sending this poison to us. All of those TARIFFS remain, but other alternatives will now be used to replace the ones that the Court incorrectly rejected.",0.9742,0.147,0.094,positive,tariff,6906,11699,40307
2026-02-20 23:39:39.183,"It is my Great Honor to have just signed, from the Oval Office, a Global 10% Tariff on all Countries, which will be effective almost immediately. Thank you for your attention to this matter! PRESIDENT DONALD J. TRUMP",0.9192,0.298,0.0,positive,tariff,2077,7303,28183
2026-02-21 00:04:18.542,"Those members of the Supreme Court who voted against our very acceptable and proper method of TARIFFS should be ashamed of themselves. Their decision was ridiculous but, now the adjustment process begins, and we will do everything possible to take in even more money than we were taking in before!",0.1502,0.081,0.07,positive,tariff,2264,6761,26255
2026-02-21 00:46:46.888,"What happened today with the two United States Supreme Court Justices that I appointed against great opposition, Neil Gorsuch and Amy Coney Barrett, whether people like it or not, never seems to happen with Democrats. They vote against the Republicans, and never against themselves, almost every single time, no matter how good a case we have. At least I didn't appoint Roberts, who led the effort to allow Foreign Countries that have been ripping us off for years to continue to do so — But we won't let it happen. The new TARIFFS, totally tested and accepted as Law, are on their way! PRESIDENT DONALD J. TRUMP",0.9042,0.132,0.009,positive,tariff,3987,7851,28016
